a : 704.0000, 0 -> 3
b : 223.0000, 0 -> 6
a : 360.0000, 1 -> 5
b : -480.0000, 1 -> 4
a : 979.0000, 2 -> 1
b : 687.0000, 2 -> 7
a : 554.0000, 3 -> 6
b : 1000.0000, 3 -> 6
a : -438.0000, 4 -> 5
b : 99.0000, 4 -> 5
a : -845.0000, 5 -> 5
b : -808.0000, 5 -> 4
a : -16.0000, 6 -> 2
b : -186.0000, 6 -> 5
a : -428.0000, 7 -> 0
b : 790.0000, 7 -> 5
a : 619.0000, 0 -> 5
b : 918.0000, 1 -> 3
b : -472.0000, 2 -> 6
b : -573.0000, 3 -> 2
a : 597.0000, 4 -> 7
b : -296.0000, 5 -> 2
b : 891.0000, 6 -> 2
b : 166.0000, 7 -> 3
