a : 236.0000, 0 -> 3
b : 265.0000, 0 -> 0
c : 629.0000, 0 -> 0
d : -327.0000, 0 -> 0
a : 994.0000, 1 -> 3
b : -461.0000, 1 -> 2
c : -858.0000, 1 -> 4
d : -280.0000, 1 -> 3
a : 714.0000, 2 -> 2
b : 749.0000, 2 -> 3
c : 330.0000, 2 -> 2
d : -999.0000, 2 -> 3
a : -765.0000, 3 -> 0
b : 187.0000, 3 -> 1
c : -54.0000, 3 -> 2
d : -439.0000, 3 -> 4
a : -350.0000, 4 -> 4
b : -86.0000, 4 -> 1
c : -895.0000, 4 -> 0
d : 60.0000, 4 -> 2
b : -66.0000, 0 -> 2
c : 425.0000, 0 -> 4
b : -30.0000, 1 -> 3
b : 278.0000, 1 -> 1
d : -359.0000, 2 -> 1
d : -340.0000, 2 -> 4
a : 305.0000, 3 -> 2
c : 529.0000, 3 -> 1
a : -186.0000, 4 -> 2
a : -348.0000, 4 -> 3
