a : -217.0000, 0 -> 4
b : -434.0000, 0 -> 4
c : 952.0000, 0 -> 0
a : 244.0000, 1 -> 4
b : -615.0000, 1 -> 5
c : 277.0000, 1 -> 2
a : 243.0000, 2 -> 0
b : 30.0000, 2 -> 5
c : -27.0000, 2 -> 5
a : 289.0000, 3 -> 2
b : -146.0000, 3 -> 1
c : 39.0000, 3 -> 3
a : 843.0000, 4 -> 0
b : 143.0000, 4 -> 5
c : -774.0000, 4 -> 4
a : -544.0000, 5 -> 4
b : 67.0000, 5 -> 5
c : -556.0000, 5 -> 4
c : 111.0000, 0 -> 1
b : 804.0000, 1 -> 2
c : 5.0000, 2 -> 4
b : -799.0000, 3 -> 2
b : 368.0000, 4 -> 1
b : 20.0000, 5 -> 3
