a : 657.0000, 0 -> 6
b : -333.0000, 0 -> 6
c : 600.0000, 0 -> 2
d : 553.0000, 0 -> 0
a : 348.0000, 1 -> 5
b : 443.0000, 1 -> 1
c : 239.0000, 1 -> 5
d : 518.0000, 1 -> 2
a : -757.0000, 2 -> 2
b : 676.0000, 2 -> 2
c : 620.0000, 2 -> 1
d : -603.0000, 2 -> 5
a : 406.0000, 3 -> 5
b : 549.0000, 3 -> 0
c : -4.0000, 3 -> 0
d : -451.0000, 3 -> 1
a : 185.0000, 4 -> 1
b : -500.0000, 4 -> 5
c : -115.0000, 4 -> 1
d : 953.0000, 4 -> 0
a : 546.0000, 5 -> 1
b : -242.0000, 5 -> 5
c : -74.0000, 5 -> 1
d : 389.0000, 5 -> 4
a : -138.0000, 6 -> 6
b : -634.0000, 6 -> 0
c : -816.0000, 6 -> 3
d : -219.0000, 6 -> 2
a : -651.0000, 0 -> 5
c : -676.0000, 0 -> 3
a : 897.0000, 1 -> 1
d : -911.0000, 1 -> 0
c : 236.0000, 2 -> 4
a : 605.0000, 2 -> 0
b : 230.0000, 3 -> 3
d : 365.0000, 3 -> 3
d : -720.0000, 4 -> 2
a : -621.0000, 4 -> 4
b : -507.0000, 5 -> 1
d : 118.0000, 5 -> 1
d : -264.0000, 6 -> 4
c : -249.0000, 6 -> 4
