a : -73.0000, 0 -> 1
b : 880.0000, 0 -> 2
c : -143.0000, 0 -> 0
a : -106.0000, 1 -> 1
b : -765.0000, 1 -> 0
c : 579.0000, 1 -> 5
a : 129.0000, 2 -> 1
b : 830.0000, 2 -> 5
c : 79.0000, 2 -> 1
a : -679.0000, 3 -> 1
b : 836.0000, 3 -> 2
c : -112.0000, 3 -> 5
a : 199.0000, 4 -> 5
b : -36.0000, 4 -> 2
c : -901.0000, 4 -> 1
a : 234.0000, 5 -> 3
b : 257.0000, 5 -> 3
c : 617.0000, 5 -> 0
c : -873.0000, 0 -> 5
b : -451.0000, 1 -> 2
c : 114.0000, 2 -> 0
c : -448.0000, 3 -> 2
c : 973.0000, 4 -> 3
a : -93.0000, 5 -> 1
a : 558.0000, 2 -> 4
