a : -915.0000, 0 -> 4
b : 801.0000, 0 -> 5
a : -760.0000, 1 -> 5
b : -6.0000, 1 -> 7
a : -39.0000, 2 -> 7
b : -310.0000, 2 -> 3
a : -477.0000, 3 -> 1
b : -516.0000, 3 -> 5
a : 583.0000, 4 -> 0
b : 747.0000, 4 -> 2
a : 994.0000, 5 -> 1
b : -913.0000, 5 -> 7
a : -961.0000, 6 -> 2
b : -844.0000, 6 -> 1
a : 625.0000, 7 -> 4
b : -591.0000, 7 -> 1
b : -588.0000, 0 -> 4
a : -259.0000, 1 -> 6
a : -554.0000, 2 -> 0
a : 764.0000, 3 -> 2
a : 23.0000, 4 -> 4
b : 687.0000, 5 -> 1
a : 174.0000, 6 -> 1
a : 82.0000, 7 -> 0
