a : 87.0000, 0 -> 0
b : -666.0000, 0 -> 1
c : 631.0000, 0 -> 3
a : 618.0000, 1 -> 4
b : -837.0000, 1 -> 5
c : 704.0000, 1 -> 4
a : -513.0000, 2 -> 1
b : -272.0000, 2 -> 1
c : -501.0000, 2 -> 1
a : 234.0000, 3 -> 0
b : 137.0000, 3 -> 0
c : 76.0000, 3 -> 1
a : -175.0000, 4 -> 4
b : -447.0000, 4 -> 3
c : -117.0000, 4 -> 3
a : -653.0000, 5 -> 1
b : 472.0000, 5 -> 1
c : 177.0000, 5 -> 3
c : -573.0000, 0 -> 0
a : 478.0000, 1 -> 1
b : 178.0000, 2 -> 4
b : 678.0000, 3 -> 1
a : 15.0000, 4 -> 1
c : 985.0000, 5 -> 2
