a : -894.0000, 0 -> 7
b : -728.0000, 0 -> 1
a : -660.0000, 1 -> 7
b : -794.0000, 1 -> 7
a : -8.0000, 2 -> 7
b : -190.0000, 2 -> 7
a : -591.0000, 3 -> 3
b : -462.0000, 3 -> 6
a : -5.0000, 4 -> 7
b : 479.0000, 4 -> 6
a : 413.0000, 5 -> 6
b : -494.0000, 5 -> 1
a : -163.0000, 6 -> 1
b : 641.0000, 6 -> 5
a : -442.0000, 7 -> 1
b : -41.0000, 7 -> 3
a : -685.0000, 0 -> 6
b : -419.0000, 1 -> 4
b : 39.0000, 2 -> 3
b : -942.0000, 3 -> 4
b : 564.0000, 4 -> 7
a : 488.0000, 5 -> 0
b : -875.0000, 6 -> 0
a : -86.0000, 7 -> 5
a : 37.0000, 7 -> 2
