a : 515.0000, 0 -> 0
b : -679.0000, 0 -> 2
c : -436.0000, 0 -> 2
a : 73.0000, 1 -> 1
b : -602.0000, 1 -> 4
c : 952.0000, 1 -> 4
a : 900.0000, 2 -> 6
b : 392.0000, 2 -> 6
c : 810.0000, 2 -> 1
a : -691.0000, 3 -> 2
b : 237.0000, 3 -> 6
c : 327.0000, 3 -> 2
a : 755.0000, 4 -> 5
b : 910.0000, 4 -> 4
c : -549.0000, 4 -> 5
a : -673.0000, 5 -> 4
b : 953.0000, 5 -> 4
c : 964.0000, 5 -> 2
a : -391.0000, 6 -> 6
b : -588.0000, 6 -> 3
c : 123.0000, 6 -> 4
b : -527.0000, 0 -> 1
c : -289.0000, 1 -> 1
b : 500.0000, 2 -> 0
a : 828.0000, 3 -> 6
a : 640.0000, 4 -> 1
a : 897.0000, 5 -> 2
c : -227.0000, 6 -> 5
