a : -783.0000, 0 -> 4
b : 644.0000, 0 -> 5
c : -283.0000, 0 -> 3
d : 53.0000, 0 -> 6
a : -258.0000, 1 -> 4
b : 796.0000, 1 -> 3
c : -34.0000, 1 -> 4
d : -342.0000, 1 -> 2
a : -554.0000, 2 -> 5
b : 231.0000, 2 -> 4
c : 71.0000, 2 -> 0
d : -294.0000, 2 -> 2
a : -123.0000, 3 -> 1
b : -641.0000, 3 -> 1
c : 458.0000, 3 -> 7
d : -868.0000, 3 -> 3
a : 119.0000, 4 -> 3
b : -709.0000, 4 -> 6
c : -995.0000, 4 -> 0
d : -219.0000, 4 -> 4
a : 933.0000, 5 -> 2
b : 444.0000, 5 -> 0
c : 343.0000, 5 -> 4
d : 257.0000, 5 -> 4
a : -854.0000, 6 -> 7
b : -986.0000, 6 -> 3
c : 235.0000, 6 -> 6
d : 451.0000, 6 -> 1
a : 792.0000, 7 -> 6
b : -118.0000, 7 -> 6
c : 592.0000, 7 -> 6
d : -131.0000, 7 -> 1
d : -143.0000, 0 -> 2
d : -994.0000, 0 -> 3
c : 727.0000, 1 -> 6
a : -946.0000, 1 -> 5
b : 942.0000, 2 -> 3
a : -232.0000, 2 -> 7
d : 218.0000, 3 -> 7
c : -494.0000, 3 -> 4
d : -708.0000, 4 -> 6
b : -393.0000, 4 -> 3
a : 156.0000, 5 -> 1
c : 845.0000, 5 -> 2
a : 75.0000, 6 -> 3
a : -255.0000, 6 -> 5
b : -397.0000, 7 -> 2
a : -328.0000, 7 -> 3
