a : 426.0000, 0 -> 3
b : 186.0000, 0 -> 3
c : 525.0000, 0 -> 5
d : -296.0000, 0 -> 0
a : -21.0000, 1 -> 4
b : -243.0000, 1 -> 4
c : -724.0000, 1 -> 2
d : -302.0000, 1 -> 0
a : -663.0000, 2 -> 0
b : -87.0000, 2 -> 5
c : 744.0000, 2 -> 4
d : -66.0000, 2 -> 1
a : -141.0000, 3 -> 6
b : -944.0000, 3 -> 2
c : -103.0000, 3 -> 4
d : 790.0000, 3 -> 6
a : -609.0000, 4 -> 6
b : 279.0000, 4 -> 2
c : -788.0000, 4 -> 5
d : 611.0000, 4 -> 0
a : 627.0000, 5 -> 1
b : 537.0000, 5 -> 3
c : 401.0000, 5 -> 2
d : 914.0000, 5 -> 4
a : 532.0000, 6 -> 0
b : 196.0000, 6 -> 2
c : -520.0000, 6 -> 2
d : -904.0000, 6 -> 2
a : -324.0000, 0 -> 2
b : 871.0000, 0 -> 2
b : -508.0000, 1 -> 3
b : 711.0000, 1 -> 6
c : -920.0000, 2 -> 0
c : 716.0000, 2 -> 1
c : 376.0000, 3 -> 5
a : 935.0000, 3 -> 3
b : 150.0000, 4 -> 0
c : -654.0000, 4 -> 0
c : 77.0000, 5 -> 1
d : 368.0000, 5 -> 5
c : -426.0000, 6 -> 0
a : 231.0000, 6 -> 4
