a : 744.0000, 0 -> 3
b : 14.0000, 0 -> 0
c : 514.0000, 0 -> 0
a : 904.0000, 1 -> 2
b : 687.0000, 1 -> 2
c : 222.0000, 1 -> 0
a : -769.0000, 2 -> 6
b : 667.0000, 2 -> 0
c : 913.0000, 2 -> 0
a : -800.0000, 3 -> 3
b : 45.0000, 3 -> 6
c : -325.0000, 3 -> 2
a : -256.0000, 4 -> 5
b : -660.0000, 4 -> 1
c : 364.0000, 4 -> 3
a : -814.0000, 5 -> 5
b : 334.0000, 5 -> 1
c : 679.0000, 5 -> 1
a : 346.0000, 6 -> 6
b : -201.0000, 6 -> 5
c : -343.0000, 6 -> 6
b : 181.0000, 0 -> 1
b : 480.0000, 1 -> 5
b : -309.0000, 2 -> 4
b : -901.0000, 3 -> 5
b : 731.0000, 4 -> 3
b : -658.0000, 5 -> 6
a : 876.0000, 6 -> 5
