a : -580.0000, 0 -> 1
b : -480.0000, 0 -> 3
c : 904.0000, 0 -> 4
d : 765.0000, 0 -> 1
a : -812.0000, 1 -> 0
b : 412.0000, 1 -> 4
c : 835.0000, 1 -> 2
d : 299.0000, 1 -> 3
a : -905.0000, 2 -> 0
b : 208.0000, 2 -> 2
c : 218.0000, 2 -> 4
d : -106.0000, 2 -> 3
a : -391.0000, 3 -> 1
b : 904.0000, 3 -> 4
c : -188.0000, 3 -> 0
d : -116.0000, 3 -> 1
a : 120.0000, 4 -> 2
b : 589.0000, 4 -> 4
c : 710.0000, 4 -> 0
d : -395.0000, 4 -> 2
d : -431.0000, 0 -> 0
b : 906.0000, 0 -> 1
a : -655.0000, 1 -> 3
c : -620.0000, 1 -> 1
a : -825.0000, 2 -> 4
c : -787.0000, 2 -> 3
d : -733.0000, 3 -> 0
b : -197.0000, 3 -> 3
c : -558.0000, 4 -> 2
b : 640.0000, 4 -> 2
