a : -511.0000, 0 -> 7
b : -569.0000, 0 -> 1
c : -323.0000, 0 -> 4
a : -228.0000, 1 -> 0
b : -930.0000, 1 -> 4
c : 51.0000, 1 -> 3
a : 514.0000, 2 -> 0
b : 492.0000, 2 -> 7
c : 16.0000, 2 -> 0
a : -404.0000, 3 -> 6
b : -251.0000, 3 -> 3
c : 796.0000, 3 -> 2
a : 522.0000, 4 -> 5
b : 410.0000, 4 -> 7
c : 860.0000, 4 -> 0
a : 402.0000, 5 -> 7
b : -970.0000, 5 -> 0
c : 5.0000, 5 -> 5
a : -597.0000, 6 -> 2
b : -653.0000, 6 -> 3
c : -985.0000, 6 -> 6
a : -980.0000, 7 -> 7
b : -876.0000, 7 -> 5
c : 493.0000, 7 -> 5
a : 938.0000, 0 -> 6
b : 174.0000, 1 -> 7
a : -325.0000, 2 -> 1
b : 877.0000, 3 -> 1
a : -599.0000, 4 -> 6
c : -953.0000, 5 -> 3
b : -842.0000, 6 -> 7
b : 315.0000, 7 -> 4
