a : -695.0000, 0 -> 2
b : -351.0000, 0 -> 1
c : -86.0000, 0 -> 2
d : -521.0000, 0 -> 0
a : -990.0000, 1 -> 2
b : 556.0000, 1 -> 4
c : -76.0000, 1 -> 6
d : 915.0000, 1 -> 6
a : -402.0000, 2 -> 5
b : -437.0000, 2 -> 0
c : 708.0000, 2 -> 1
d : 827.0000, 2 -> 6
a : -23.0000, 3 -> 4
b : -288.0000, 3 -> 1
c : -623.0000, 3 -> 5
d : 21.0000, 3 -> 3
a : 429.0000, 4 -> 7
b : 65.0000, 4 -> 3
c : -989.0000, 4 -> 4
d : -832.0000, 4 -> 0
a : -224.0000, 5 -> 3
b : -274.0000, 5 -> 4
c : -762.0000, 5 -> 3
d : -910.0000, 5 -> 4
a : -492.0000, 6 -> 0
b : 997.0000, 6 -> 1
c : -346.0000, 6 -> 1
d : -195.0000, 6 -> 0
a : -716.0000, 7 -> 0
b : -362.0000, 7 -> 4
c : -516.0000, 7 -> 1
d : -36.0000, 7 -> 4
b : -959.0000, 0 -> 4
a : -428.0000, 0 -> 7
a : 18.0000, 1 -> 5
d : 810.0000, 1 -> 1
d : -782.0000, 2 -> 0
b : 808.0000, 2 -> 1
b : -537.0000, 3 -> 0
d : 744.0000, 3 -> 1
d : -632.0000, 4 -> 3
c : 752.0000, 4 -> 1
a : -755.0000, 5 -> 1
a : -275.0000, 5 -> 7
a : 835.0000, 6 -> 3
c : -487.0000, 6 -> 7
c : 565.0000, 7 -> 0
b : 856.0000, 7 -> 3
