a : 311.0000, 0 -> 5
b : 723.0000, 0 -> 2
c : -227.0000, 0 -> 7
a : 376.0000, 1 -> 3
b : 221.0000, 1 -> 5
c : -627.0000, 1 -> 2
a : 318.0000, 2 -> 7
b : -695.0000, 2 -> 0
c : -888.0000, 2 -> 3
a : -412.0000, 3 -> 6
b : -960.0000, 3 -> 1
c : -32.0000, 3 -> 3
a : -643.0000, 4 -> 6
b : -476.0000, 4 -> 0
c : 334.0000, 4 -> 4
a : -443.0000, 5 -> 5
b : 667.0000, 5 -> 5
c : -475.0000, 5 -> 2
a : -704.0000, 6 -> 3
b : -325.0000, 6 -> 5
c : 816.0000, 6 -> 3
a : 585.0000, 7 -> 3
b : 234.0000, 7 -> 3
c : 291.0000, 7 -> 7
c : 390.0000, 0 -> 6
c : -202.0000, 1 -> 7
b : -675.0000, 2 -> 2
c : 638.0000, 3 -> 6
a : -597.0000, 4 -> 3
a : -556.0000, 5 -> 1
a : -565.0000, 6 -> 0
b : 236.0000, 7 -> 4
