a : -710.0000, 0 -> 0
b : -773.0000, 0 -> 3
c : 685.0000, 0 -> 0
d : 178.0000, 0 -> 2
a : -321.0000, 1 -> 1
b : -887.0000, 1 -> 3
c : 5.0000, 1 -> 3
d : -131.0000, 1 -> 0
a : 991.0000, 2 -> 3
b : 853.0000, 2 -> 0
c : 192.0000, 2 -> 2
d : -245.0000, 2 -> 2
a : 261.0000, 3 -> 1
b : -794.0000, 3 -> 3
c : 803.0000, 3 -> 1
d : -47.0000, 3 -> 2
c : -657.0000, 0 -> 1
c : 481.0000, 0 -> 2
a : 41.0000, 1 -> 3
c : 529.0000, 1 -> 1
c : 574.0000, 2 -> 3
d : -621.0000, 2 -> 0
d : -488.0000, 3 -> 0
d : 277.0000, 3 -> 1
