a : 802.0000, 0 -> 6
b : -860.0000, 0 -> 6
c : 576.0000, 0 -> 2
a : -332.0000, 1 -> 5
b : 478.0000, 1 -> 4
c : -410.0000, 1 -> 4
a : -667.0000, 2 -> 2
b : -616.0000, 2 -> 3
c : -883.0000, 2 -> 5
a : 739.0000, 3 -> 2
b : 122.0000, 3 -> 6
c : 563.0000, 3 -> 0
a : -203.0000, 4 -> 5
b : -474.0000, 4 -> 0
c : -796.0000, 4 -> 0
a : 950.0000, 5 -> 3
b : 730.0000, 5 -> 0
c : -177.0000, 5 -> 0
a : 421.0000, 6 -> 2
b : 671.0000, 6 -> 5
c : 568.0000, 6 -> 1
c : 804.0000, 0 -> 5
a : -692.0000, 1 -> 4
b : -645.0000, 2 -> 1
b : -425.0000, 3 -> 1
b : -348.0000, 4 -> 6
c : -272.0000, 5 -> 1
a : -135.0000, 6 -> 0
