a : -389.0000, 0 -> 4
b : 414.0000, 0 -> 0
c : 577.0000, 0 -> 6
d : -950.0000, 0 -> 1
a : 74.0000, 1 -> 2
b : 346.0000, 1 -> 3
c : 617.0000, 1 -> 4
d : 537.0000, 1 -> 3
a : 890.0000, 2 -> 4
b : -465.0000, 2 -> 0
c : -159.0000, 2 -> 1
d : 671.0000, 2 -> 2
a : 202.0000, 3 -> 2
b : 352.0000, 3 -> 4
c : 77.0000, 3 -> 5
d : -188.0000, 3 -> 4
a : 76.0000, 4 -> 0
b : -602.0000, 4 -> 2
c : 204.0000, 4 -> 6
d : 466.0000, 4 -> 1
a : -660.0000, 5 -> 6
b : 598.0000, 5 -> 0
c : -591.0000, 5 -> 0
d : 674.0000, 5 -> 4
a : 488.0000, 6 -> 2
b : -538.0000, 6 -> 1
c : 588.0000, 6 -> 2
d : -178.0000, 6 -> 3
b : 290.0000, 0 -> 4
b : 280.0000, 0 -> 1
d : -278.0000, 1 -> 1
c : 430.0000, 1 -> 2
a : -763.0000, 2 -> 2
c : 230.0000, 2 -> 0
c : -985.0000, 3 -> 3
d : 701.0000, 3 -> 6
c : 198.0000, 4 -> 1
a : -6.0000, 4 -> 2
a : -22.0000, 5 -> 5
a : -685.0000, 5 -> 4
d : -851.0000, 6 -> 2
b : -182.0000, 6 -> 6
