a : -374.0000, 0 -> 4
b : -475.0000, 0 -> 2
c : -468.0000, 0 -> 1
d : -540.0000, 0 -> 1
a : -487.0000, 1 -> 6
b : 416.0000, 1 -> 3
c : 34.0000, 1 -> 0
d : 130.0000, 1 -> 5
a : 364.0000, 2 -> 3
b : 279.0000, 2 -> 6
c : -807.0000, 2 -> 7
d : -180.0000, 2 -> 6
a : 275.0000, 3 -> 7
b : -823.0000, 3 -> 6
c : -553.0000, 3 -> 7
d : -925.0000, 3 -> 7
a : -888.0000, 4 -> 6
b : 396.0000, 4 -> 3
c : 390.0000, 4 -> 0
d : 629.0000, 4 -> 1
a : 981.0000, 5 -> 5
b : 606.0000, 5 -> 3
c : 127.0000, 5 -> 0
d : 248.0000, 5 -> 1
a : 594.0000, 6 -> 2
b : 184.0000, 6 -> 7
c : 693.0000, 6 -> 6
d : 695.0000, 6 -> 0
a : -361.0000, 7 -> 1
b : -499.0000, 7 -> 0
c : 11.0000, 7 -> 1
d : 147.0000, 7 -> 2
b : -623.0000, 0 -> 7
a : -542.0000, 0 -> 1
d : 537.0000, 1 -> 2
c : -559.0000, 1 -> 3
a : -994.0000, 2 -> 5
d : 234.0000, 2 -> 5
c : -873.0000, 3 -> 3
c : 294.0000, 3 -> 4
b : -196.0000, 4 -> 6
d : -887.0000, 4 -> 6
d : -740.0000, 5 -> 6
a : 334.0000, 5 -> 2
a : -793.0000, 6 -> 6
a : 188.0000, 6 -> 1
d : -528.0000, 7 -> 3
d : -332.0000, 7 -> 4
