a : 366.0000, 0 -> 2
b : -37.0000, 0 -> 5
c : -210.0000, 0 -> 4
d : -608.0000, 0 -> 5
a : -288.0000, 1 -> 5
b : 693.0000, 1 -> 4
c : -158.0000, 1 -> 4
d : -940.0000, 1 -> 0
a : -857.0000, 2 -> 3
b : -959.0000, 2 -> 5
c : -685.0000, 2 -> 5
d : -509.0000, 2 -> 4
a : 714.0000, 3 -> 2
b : 439.0000, 3 -> 1
c : -908.0000, 3 -> 3
d : -301.0000, 3 -> 2
a : -925.0000, 4 -> 1
b : -669.0000, 4 -> 5
c : -94.0000, 4 -> 4
d : 801.0000, 4 -> 1
a : -512.0000, 5 -> 0
b : 207.0000, 5 -> 3
c : 957.0000, 5 -> 3
d : -47.0000, 5 -> 2
d : 207.0000, 0 -> 0
a : 242.0000, 0 -> 3
c : -62.0000, 1 -> 0
c : -941.0000, 1 -> 1
d : -264.0000, 2 -> 3
b : -768.0000, 2 -> 1
d : -596.0000, 3 -> 0
c : -44.0000, 3 -> 5
d : 878.0000, 4 -> 4
c : 551.0000, 4 -> 3
c : -968.0000, 5 -> 4
b : 845.0000, 5 -> 1
