a : 894.0000, 0 -> 6
b : 905.0000, 0 -> 5
a : -405.0000, 1 -> 4
b : 161.0000, 1 -> 1
a : 456.0000, 2 -> 0
b : 606.0000, 2 -> 1
a : -627.0000, 3 -> 5
b : 905.0000, 3 -> 6
a : -175.0000, 4 -> 0
b : -870.0000, 4 -> 1
a : -95.0000, 5 -> 3
b : 491.0000, 5 -> 6
a : -948.0000, 6 -> 6
b : -126.0000, 6 -> 3
a : -929.0000, 7 -> 4
b : -737.0000, 7 -> 0
a : -345.0000, 0 -> 7
a : -904.0000, 1 -> 2
a : -111.0000, 2 -> 6
a : 940.0000, 3 -> 7
a : 677.0000, 4 -> 4
b : 786.0000, 5 -> 7
a : 109.0000, 6 -> 4
b : -222.0000, 7 -> 6
