a : 639.0000, 0 -> 7
b : 733.0000, 0 -> 7
c : 143.0000, 0 -> 2
a : 106.0000, 1 -> 6
b : -870.0000, 1 -> 2
c : 670.0000, 1 -> 1
a : 145.0000, 2 -> 5
b : 56.0000, 2 -> 0
c : 77.0000, 2 -> 2
a : 348.0000, 3 -> 2
b : 117.0000, 3 -> 2
c : -297.0000, 3 -> 2
a : 184.0000, 4 -> 2
b : -615.0000, 4 -> 6
c : 296.0000, 4 -> 7
a : -93.0000, 5 -> 7
b : -885.0000, 5 -> 6
c : 561.0000, 5 -> 5
a : -346.0000, 6 -> 7
b : 610.0000, 6 -> 3
c : -668.0000, 6 -> 3
a : 271.0000, 7 -> 7
b : 216.0000, 7 -> 6
c : -317.0000, 7 -> 4
b : -568.0000, 0 -> 4
c : -210.0000, 1 -> 6
c : 708.0000, 2 -> 3
a : -388.0000, 3 -> 4
a : -311.0000, 4 -> 4
b : 337.0000, 5 -> 1
c : 611.0000, 6 -> 5
c : -93.0000, 7 -> 2
