a : 333.0000, 0 -> 1
b : 307.0000, 0 -> 4
c : -881.0000, 0 -> 1
a : -334.0000, 1 -> 0
b : -426.0000, 1 -> 0
c : 752.0000, 1 -> 3
a : -1000.0000, 2 -> 0
b : -654.0000, 2 -> 2
c : -394.0000, 2 -> 2
a : 641.0000, 3 -> 4
b : 174.0000, 3 -> 5
c : 653.0000, 3 -> 0
a : -38.0000, 4 -> 1
b : -539.0000, 4 -> 4
c : 421.0000, 4 -> 5
a : 61.0000, 5 -> 2
b : -308.0000, 5 -> 4
c : -168.0000, 5 -> 2
b : -205.0000, 0 -> 3
a : 806.0000, 1 -> 5
a : 455.0000, 2 -> 5
c : 183.0000, 3 -> 1
b : 868.0000, 4 -> 5
b : -695.0000, 5 -> 1
