a : -708.0000, 0 -> 0
b : -558.0000, 0 -> 3
c : -472.0000, 0 -> 2
d : -329.0000, 0 -> 3
a : -958.0000, 1 -> 1
b : -757.0000, 1 -> 0
c : 544.0000, 1 -> 0
d : -865.0000, 1 -> 0
a : 555.0000, 2 -> 1
b : 635.0000, 2 -> 5
c : -994.0000, 2 -> 4
d : 420.0000, 2 -> 4
a : 613.0000, 3 -> 2
b : 7.0000, 3 -> 3
c : 279.0000, 3 -> 1
d : -648.0000, 3 -> 2
a : 647.0000, 4 -> 1
b : -596.0000, 4 -> 5
c : 895.0000, 4 -> 5
d : 624.0000, 4 -> 2
a : 65.0000, 5 -> 4
b : -734.0000, 5 -> 4
c : -241.0000, 5 -> 1
d : 30.0000, 5 -> 0
a : -112.0000, 0 -> 4
a : 940.0000, 0 -> 5
d : 309.0000, 1 -> 2
d : -229.0000, 1 -> 3
b : -702.0000, 2 -> 3
d : 58.0000, 2 -> 0
c : -876.0000, 3 -> 4
b : 647.0000, 3 -> 2
d : 849.0000, 4 -> 5
a : -785.0000, 4 -> 3
a : 782.0000, 5 -> 1
d : -288.0000, 5 -> 2
