a : -616.0000, 0 -> 1
b : 613.0000, 0 -> 6
c : 527.0000, 0 -> 5
a : 320.0000, 1 -> 1
b : 544.0000, 1 -> 4
c : -509.0000, 1 -> 1
a : -532.0000, 2 -> 1
b : -656.0000, 2 -> 2
c : -804.0000, 2 -> 6
a : -796.0000, 3 -> 5
b : -759.0000, 3 -> 2
c : 564.0000, 3 -> 3
a : 7.0000, 4 -> 0
b : -118.0000, 4 -> 5
c : -936.0000, 4 -> 2
a : 526.0000, 5 -> 0
b : -602.0000, 5 -> 4
c : -517.0000, 5 -> 6
a : -688.0000, 6 -> 2
b : -706.0000, 6 -> 1
c : 715.0000, 6 -> 5
b : 611.0000, 0 -> 0
a : -404.0000, 1 -> 3
c : -766.0000, 2 -> 4
b : 763.0000, 3 -> 1
c : -385.0000, 4 -> 1
a : -664.0000, 5 -> 4
b : 976.0000, 6 -> 6
