a : 241.0000, 0 -> 6
b : 193.0000, 0 -> 7
a : 870.0000, 1 -> 4
b : 465.0000, 1 -> 7
a : 463.0000, 2 -> 4
b : 696.0000, 2 -> 7
a : -708.0000, 3 -> 1
b : -649.0000, 3 -> 7
a : 519.0000, 4 -> 6
b : -53.0000, 4 -> 2
a : -112.0000, 5 -> 3
b : -980.0000, 5 -> 6
a : 694.0000, 6 -> 6
b : -829.0000, 6 -> 4
a : -185.0000, 7 -> 6
b : 294.0000, 7 -> 2
a : 81.0000, 0 -> 2
b : 109.0000, 1 -> 0
b : -160.0000, 2 -> 6
a : 245.0000, 3 -> 3
b : 191.0000, 4 -> 4
a : 322.0000, 5 -> 2
a : -118.0000, 6 -> 4
a : -96.0000, 7 -> 7
b : -822.0000, 6 -> 3
b : 928.0000, 4 -> 5
