a : 627.0000, 0 -> 3
b : -375.0000, 0 -> 1
c : -58.0000, 0 -> 3
a : -983.0000, 1 -> 3
b : 61.0000, 1 -> 3
c : -35.0000, 1 -> 2
a : -824.0000, 2 -> 3
b : 378.0000, 2 -> 1
c : -329.0000, 2 -> 3
a : 855.0000, 3 -> 1
b : -720.0000, 3 -> 4
c : -528.0000, 3 -> 5
a : 676.0000, 4 -> 1
b : -729.0000, 4 -> 3
c : -285.0000, 4 -> 3
a : 22.0000, 5 -> 0
b : -198.0000, 5 -> 1
c : 827.0000, 5 -> 3
c : 127.0000, 0 -> 1
b : 481.0000, 1 -> 2
b : 82.0000, 2 -> 5
a : -925.0000, 3 -> 0
a : 344.0000, 4 -> 0
b : 575.0000, 5 -> 2
