a : 80.0000, 0 -> 2
b : 249.0000, 0 -> 1
c : -46.0000, 0 -> 0
d : -926.0000, 0 -> 2
a : 931.0000, 1 -> 5
b : 464.0000, 1 -> 2
c : 565.0000, 1 -> 5
d : -546.0000, 1 -> 3
a : -420.0000, 2 -> 1
b : -774.0000, 2 -> 4
c : -769.0000, 2 -> 6
d : -91.0000, 2 -> 2
a : -246.0000, 3 -> 6
b : -76.0000, 3 -> 3
c : -276.0000, 3 -> 6
d : 666.0000, 3 -> 3
a : -315.0000, 4 -> 2
b : 763.0000, 4 -> 6
c : 969.0000, 4 -> 0
d : -776.0000, 4 -> 4
a : 237.0000, 5 -> 6
b : -346.0000, 5 -> 3
c : -891.0000, 5 -> 5
d : 529.0000, 5 -> 1
a : -540.0000, 6 -> 6
b : -854.0000, 6 -> 5
c : -105.0000, 6 -> 3
d : 64.0000, 6 -> 2
c : 212.0000, 0 -> 3
d : 894.0000, 0 -> 6
c : 941.0000, 1 -> 0
a : 834.0000, 1 -> 3
b : 115.0000, 2 -> 6
c : 177.0000, 2 -> 0
c : -998.0000, 3 -> 3
c : -619.0000, 3 -> 2
d : -947.0000, 4 -> 6
a : 908.0000, 4 -> 3
b : 139.0000, 5 -> 4
d : -468.0000, 5 -> 4
b : 165.0000, 6 -> 1
d : 851.0000, 6 -> 0
