a : -279.0000, 0 -> 4
b : -818.0000, 0 -> 6
c : 494.0000, 0 -> 6
a : 183.0000, 1 -> 5
b : 35.0000, 1 -> 2
c : 683.0000, 1 -> 3
a : 600.0000, 2 -> 6
b : -44.0000, 2 -> 0
c : 347.0000, 2 -> 2
a : 197.0000, 3 -> 0
b : -954.0000, 3 -> 4
c : 490.0000, 3 -> 0
a : 103.0000, 4 -> 6
b : 608.0000, 4 -> 3
c : 45.0000, 4 -> 4
a : 804.0000, 5 -> 2
b : 449.0000, 5 -> 1
c : -83.0000, 5 -> 1
a : 592.0000, 6 -> 4
b : -781.0000, 6 -> 0
c : 913.0000, 6 -> 2
c : 882.0000, 0 -> 1
c : -644.0000, 1 -> 1
a : 920.0000, 2 -> 5
c : 79.0000, 3 -> 2
b : -226.0000, 4 -> 6
b : 20.0000, 5 -> 5
a : 68.0000, 6 -> 1
