a : -69.0000, 0 -> 1
b : 717.0000, 0 -> 3
c : -620.0000, 0 -> 2
d : 751.0000, 0 -> 4
a : -121.0000, 1 -> 4
b : -125.0000, 1 -> 2
c : 714.0000, 1 -> 2
d : 837.0000, 1 -> 3
a : -543.0000, 2 -> 2
b : 16.0000, 2 -> 4
c : 349.0000, 2 -> 4
d : -809.0000, 2 -> 0
a : 499.0000, 3 -> 0
b : -171.0000, 3 -> 1
c : -540.0000, 3 -> 3
d : -976.0000, 3 -> 0
a : -749.0000, 4 -> 4
b : -960.0000, 4 -> 0
c : 644.0000, 4 -> 1
d : 263.0000, 4 -> 4
d : 880.0000, 0 -> 2
b : -977.0000, 0 -> 2
b : 574.0000, 1 -> 3
c : 131.0000, 1 -> 3
d : -327.0000, 2 -> 3
b : -422.0000, 2 -> 1
b : -222.0000, 3 -> 3
d : -400.0000, 3 -> 2
a : 844.0000, 4 -> 2
a : -409.0000, 4 -> 0
