a : -58.0000, 0 -> 0
b : 71.0000, 0 -> 0
c : -786.0000, 0 -> 2
d : 463.0000, 0 -> 2
a : -34.0000, 1 -> 1
b : 842.0000, 1 -> 0
c : -683.0000, 1 -> 1
d : 285.0000, 1 -> 0
a : -932.0000, 2 -> 3
b : 795.0000, 2 -> 0
c : 156.0000, 2 -> 2
d : 459.0000, 2 -> 3
a : -685.0000, 3 -> 1
b : -20.0000, 3 -> 1
c : 171.0000, 3 -> 0
d : -964.0000, 3 -> 2
c : -803.0000, 0 -> 0
b : 204.0000, 0 -> 1
b : 660.0000, 1 -> 2
d : 773.0000, 1 -> 3
a : 242.0000, 2 -> 1
d : 123.0000, 2 -> 2
b : -375.0000, 3 -> 2
c : 998.0000, 3 -> 2
