a : -453.0000, 0 -> 2
b : -715.0000, 0 -> 0
c : -468.0000, 0 -> 4
d : 507.0000, 0 -> 1
a : 99.0000, 1 -> 4
b : -358.0000, 1 -> 2
c : 592.0000, 1 -> 1
d : 593.0000, 1 -> 0
a : 746.0000, 2 -> 1
b : -369.0000, 2 -> 2
c : -131.0000, 2 -> 2
d : -64.0000, 2 -> 1
a : 431.0000, 3 -> 4
b : -669.0000, 3 -> 3
c : 635.0000, 3 -> 2
d : -662.0000, 3 -> 3
a : 337.0000, 4 -> 1
b : 627.0000, 4 -> 0
c : 43.0000, 4 -> 3
d : 426.0000, 4 -> 2
b : 873.0000, 0 -> 3
d : 140.0000, 0 -> 2
b : 551.0000, 1 -> 0
c : -472.0000, 1 -> 4
c : 514.0000, 2 -> 4
b : -9.0000, 2 -> 1
d : 120.0000, 3 -> 0
c : 752.0000, 3 -> 1
b : 998.0000, 4 -> 2
d : 145.0000, 4 -> 4
