a : -439.0000, 0 -> 5
b : -889.0000, 0 -> 3
c : 117.0000, 0 -> 2
d : 545.0000, 0 -> 4
a : -695.0000, 1 -> 5
b : 577.0000, 1 -> 1
c : 681.0000, 1 -> 5
d : -857.0000, 1 -> 5
a : 394.0000, 2 -> 4
b : 716.0000, 2 -> 3
c : 768.0000, 2 -> 3
d : -881.0000, 2 -> 4
a : 156.0000, 3 -> 1
b : 51.0000, 3 -> 0
c : 464.0000, 3 -> 3
d : -811.0000, 3 -> 3
a : 402.0000, 4 -> 0
b : -623.0000, 4 -> 5
c : -940.0000, 4 -> 5
d : 677.0000, 4 -> 2
a : -384.0000, 5 -> 4
b : 721.0000, 5 -> 1
c : 406.0000, 5 -> 2
d : 279.0000, 5 -> 0
a : 794.0000, 6 -> 6
b : 855.0000, 6 -> 3
c : 600.0000, 6 -> 4
d : -831.0000, 6 -> 0
c : 435.0000, 0 -> 4
c : 207.0000, 0 -> 1
c : 174.0000, 1 -> 1
c : -296.0000, 1 -> 4
b : -954.0000, 2 -> 1
b : 528.0000, 2 -> 0
a : -897.0000, 3 -> 6
b : 835.0000, 3 -> 5
c : -716.0000, 4 -> 3
c : -410.0000, 4 -> 1
d : -954.0000, 5 -> 3
c : 387.0000, 5 -> 3
c : 297.0000, 6 -> 5
d : -835.0000, 6 -> 2
