a : -775.0000, 0 -> 3
b : -20.0000, 0 -> 5
c : -168.0000, 0 -> 1
d : -297.0000, 0 -> 1
a : 737.0000, 1 -> 4
b : 932.0000, 1 -> 2
c : -241.0000, 1 -> 3
d : -36.0000, 1 -> 5
a : 393.0000, 2 -> 2
b : 405.0000, 2 -> 5
c : -178.0000, 2 -> 3
d : 485.0000, 2 -> 2
a : 386.0000, 3 -> 1
b : 818.0000, 3 -> 0
c : -229.0000, 3 -> 0
d : -747.0000, 3 -> 3
a : -317.0000, 4 -> 5
b : 387.0000, 4 -> 0
c : -232.0000, 4 -> 0
d : 285.0000, 4 -> 0
a : -527.0000, 5 -> 3
b : -406.0000, 5 -> 3
c : -153.0000, 5 -> 2
d : -58.0000, 5 -> 2
d : -535.0000, 0 -> 2
a : 122.0000, 0 -> 4
d : 686.0000, 1 -> 4
c : 591.0000, 1 -> 4
d : 423.0000, 2 -> 3
b : -958.0000, 2 -> 1
b : -494.0000, 3 -> 5
d : -546.0000, 3 -> 4
b : 1000.0000, 4 -> 3
a : -972.0000, 4 -> 4
a : 50.0000, 5 -> 1
d : -976.0000, 5 -> 0
