a : -339.0000, 0 -> 3
b : 144.0000, 0 -> 3
c : -376.0000, 0 -> 2
d : 425.0000, 0 -> 1
a : 377.0000, 1 -> 1
b : -878.0000, 1 -> 5
c : -417.0000, 1 -> 2
d : 3.0000, 1 -> 3
a : -463.0000, 2 -> 4
b : -918.0000, 2 -> 2
c : 477.0000, 2 -> 3
d : -548.0000, 2 -> 5
a : 795.0000, 3 -> 5
b : 87.0000, 3 -> 3
c : -876.0000, 3 -> 2
d : 51.0000, 3 -> 5
a : -523.0000, 4 -> 1
b : 179.0000, 4 -> 3
c : -89.0000, 4 -> 0
d : -808.0000, 4 -> 4
a : -276.0000, 5 -> 2
b : -242.0000, 5 -> 0
c : 246.0000, 5 -> 3
d : -270.0000, 5 -> 3
d : -144.0000, 0 -> 5
b : -943.0000, 0 -> 5
d : 997.0000, 1 -> 1
a : 50.0000, 1 -> 0
c : -185.0000, 2 -> 0
d : -493.0000, 2 -> 3
a : 24.0000, 3 -> 1
d : 61.0000, 3 -> 3
a : 456.0000, 4 -> 3
d : 102.0000, 4 -> 2
d : 441.0000, 5 -> 5
a : 970.0000, 5 -> 0
