a : 691.0000, 0 -> 4
b : 174.0000, 0 -> 3
c : 481.0000, 0 -> 4
d : -549.0000, 0 -> 3
a : -826.0000, 1 -> 2
b : -576.0000, 1 -> 1
c : -494.0000, 1 -> 2
d : 213.0000, 1 -> 1
a : 764.0000, 2 -> 2
b : 873.0000, 2 -> 1
c : -508.0000, 2 -> 3
d : -857.0000, 2 -> 2
a : 222.0000, 3 -> 4
b : 170.0000, 3 -> 4
c : 184.0000, 3 -> 2
d : -158.0000, 3 -> 1
a : 484.0000, 4 -> 2
b : 455.0000, 4 -> 0
c : -343.0000, 4 -> 4
d : -495.0000, 4 -> 4
b : -243.0000, 0 -> 1
a : -666.0000, 0 -> 2
c : -450.0000, 1 -> 1
b : -178.0000, 1 -> 4
a : 185.0000, 2 -> 4
a : 565.0000, 2 -> 1
d : 381.0000, 3 -> 3
a : 275.0000, 3 -> 1
d : 958.0000, 4 -> 3
d : 806.0000, 4 -> 0
