a : 638.0000, 0 -> 3
b : -287.0000, 0 -> 3
c : -40.0000, 0 -> 4
a : 88.0000, 1 -> 4
b : -917.0000, 1 -> 5
c : 255.0000, 1 -> 6
a : -205.0000, 2 -> 1
b : -243.0000, 2 -> 4
c : -575.0000, 2 -> 5
a : -566.0000, 3 -> 6
b : -671.0000, 3 -> 4
c : -718.0000, 3 -> 4
a : -518.0000, 4 -> 1
b : 349.0000, 4 -> 4
c : 517.0000, 4 -> 4
a : 258.0000, 5 -> 2
b : 133.0000, 5 -> 1
c : 707.0000, 5 -> 5
a : -917.0000, 6 -> 0
b : 217.0000, 6 -> 0
c : -971.0000, 6 -> 5
c : -701.0000, 0 -> 0
c : 890.0000, 1 -> 4
a : -84.0000, 2 -> 2
c : 983.0000, 3 -> 2
b : -760.0000, 4 -> 5
a : 137.0000, 5 -> 0
a : -788.0000, 6 -> 2
