a : 977.0000, 0 -> 4
b : -530.0000, 0 -> 3
c : 978.0000, 0 -> 1
d : 452.0000, 0 -> 3
a : 625.0000, 1 -> 6
b : 157.0000, 1 -> 1
c : 408.0000, 1 -> 4
d : 912.0000, 1 -> 1
a : -168.0000, 2 -> 6
b : -843.0000, 2 -> 2
c : 537.0000, 2 -> 5
d : 757.0000, 2 -> 4
a : 962.0000, 3 -> 4
b : 533.0000, 3 -> 0
c : -655.0000, 3 -> 4
d : 807.0000, 3 -> 1
a : 618.0000, 4 -> 4
b : 798.0000, 4 -> 5
c : -339.0000, 4 -> 3
d : -308.0000, 4 -> 6
a : -416.0000, 5 -> 2
b : 458.0000, 5 -> 2
c : 292.0000, 5 -> 2
d : -204.0000, 5 -> 4
a : -320.0000, 6 -> 0
b : -121.0000, 6 -> 6
c : 788.0000, 6 -> 3
d : -551.0000, 6 -> 5
b : 744.0000, 0 -> 5
d : 924.0000, 0 -> 4
c : 712.0000, 1 -> 3
a : 603.0000, 1 -> 2
d : -290.0000, 2 -> 6
b : -464.0000, 2 -> 4
c : 600.0000, 3 -> 1
a : 788.0000, 3 -> 0
d : 423.0000, 4 -> 1
b : 99.0000, 4 -> 4
c : 829.0000, 5 -> 0
a : -181.0000, 5 -> 4
c : -996.0000, 6 -> 4
d : 574.0000, 6 -> 1
