a : 395.0000, 0 -> 2
b : -104.0000, 0 -> 0
c : -848.0000, 0 -> 3
d : -316.0000, 0 -> 5
a : 75.0000, 1 -> 1
b : 365.0000, 1 -> 5
c : 868.0000, 1 -> 1
d : -250.0000, 1 -> 0
a : 723.0000, 2 -> 1
b : -279.0000, 2 -> 4
c : -884.0000, 2 -> 3
d : -177.0000, 2 -> 5
a : -288.0000, 3 -> 5
b : -536.0000, 3 -> 3
c : -212.0000, 3 -> 4
d : 932.0000, 3 -> 2
a : -914.0000, 4 -> 4
b : 243.0000, 4 -> 1
c : 601.0000, 4 -> 0
d : -581.0000, 4 -> 3
a : -438.0000, 5 -> 2
b : 308.0000, 5 -> 4
c : 337.0000, 5 -> 5
d : 30.0000, 5 -> 0
a : 737.0000, 0 -> 5
c : -506.0000, 0 -> 1
c : -47.0000, 1 -> 4
d : 14.0000, 1 -> 5
b : -568.0000, 2 -> 1
b : -146.0000, 2 -> 3
d : 113.0000, 3 -> 0
d : 794.0000, 3 -> 1
a : -967.0000, 4 -> 0
b : -728.0000, 4 -> 4
b : -342.0000, 5 -> 2
b : 782.0000, 5 -> 1
