a : 209.0000, 0 -> 3
b : 125.0000, 0 -> 2
c : 603.0000, 0 -> 3
a : 305.0000, 1 -> 4
b : 665.0000, 1 -> 1
c : -951.0000, 1 -> 0
a : -914.0000, 2 -> 0
b : -902.0000, 2 -> 2
c : 506.0000, 2 -> 4
a : -1.0000, 3 -> 0
b : 697.0000, 3 -> 1
c : -382.0000, 3 -> 3
a : 160.0000, 4 -> 5
b : -839.0000, 4 -> 5
c : 361.0000, 4 -> 4
a : -283.0000, 5 -> 2
b : 839.0000, 5 -> 5
c : 32.0000, 5 -> 1
a : 232.0000, 0 -> 2
b : 466.0000, 1 -> 4
b : 64.0000, 2 -> 5
a : 239.0000, 3 -> 4
b : -563.0000, 4 -> 4
a : -522.0000, 5 -> 5
