a : 100.0000, 0 -> 1
b : -608.0000, 0 -> 2
c : 356.0000, 0 -> 5
a : -721.0000, 1 -> 3
b : 677.0000, 1 -> 0
c : 538.0000, 1 -> 5
a : -897.0000, 2 -> 5
b : -15.0000, 2 -> 4
c : 759.0000, 2 -> 1
a : 343.0000, 3 -> 1
b : 595.0000, 3 -> 5
c : -10.0000, 3 -> 2
a : -223.0000, 4 -> 5
b : -723.0000, 4 -> 0
c : 942.0000, 4 -> 3
a : -49.0000, 5 -> 1
b : 986.0000, 5 -> 0
c : -688.0000, 5 -> 2
a : 98.0000, 0 -> 2
c : 382.0000, 1 -> 3
b : -474.0000, 2 -> 0
a : -179.0000, 3 -> 2
a : -40.0000, 4 -> 2
a : 85.0000, 5 -> 2
