a : 832.0000, 0 -> 4
b : -153.0000, 0 -> 6
c : 936.0000, 0 -> 4
d : 238.0000, 0 -> 3
a : 822.0000, 1 -> 1
b : -1.0000, 1 -> 0
c : 648.0000, 1 -> 6
d : -108.0000, 1 -> 4
a : -694.0000, 2 -> 1
b : -53.0000, 2 -> 4
c : -401.0000, 2 -> 0
d : -595.0000, 2 -> 7
a : 563.0000, 3 -> 6
b : -317.0000, 3 -> 5
c : -256.0000, 3 -> 4
d : -211.0000, 3 -> 1
a : 991.0000, 4 -> 0
b : -656.0000, 4 -> 0
c : -902.0000, 4 -> 6
d : -73.0000, 4 -> 7
a : -950.0000, 5 -> 7
b : 760.0000, 5 -> 3
c : -739.0000, 5 -> 2
d : -690.0000, 5 -> 2
a : 682.0000, 6 -> 0
b : 221.0000, 6 -> 0
c : -407.0000, 6 -> 4
d : 872.0000, 6 -> 5
a : 156.0000, 7 -> 4
b : -504.0000, 7 -> 0
c : -279.0000, 7 -> 2
d : 233.0000, 7 -> 4
b : 668.0000, 0 -> 7
c : -584.0000, 0 -> 5
c : 297.0000, 1 -> 5
a : 88.0000, 1 -> 3
d : -943.0000, 2 -> 6
c : 290.0000, 2 -> 3
a : -183.0000, 3 -> 7
d : 957.0000, 3 -> 6
d : -250.0000, 4 -> 5
b : -895.0000, 4 -> 5
b : 834.0000, 5 -> 2
a : 650.0000, 5 -> 5
b : 390.0000, 6 -> 2
d : 264.0000, 6 -> 6
a : -763.0000, 7 -> 7
b : -369.0000, 7 -> 3
