a : 973.0000, 0 -> 0
b : -139.0000, 0 -> 3
c : 171.0000, 0 -> 1
d : -365.0000, 0 -> 2
a : 797.0000, 1 -> 2
b : 484.0000, 1 -> 1
c : 522.0000, 1 -> 3
d : 6.0000, 1 -> 1
a : -153.0000, 2 -> 1
b : 751.0000, 2 -> 0
c : -902.0000, 2 -> 3
d : -41.0000, 2 -> 2
a : 110.0000, 3 -> 3
b : -993.0000, 3 -> 3
c : -225.0000, 3 -> 3
d : 475.0000, 3 -> 3
a : 154.0000, 0 -> 2
b : -319.0000, 0 -> 1
b : 673.0000, 1 -> 2
d : 799.0000, 1 -> 3
d : 476.0000, 2 -> 0
c : 19.0000, 2 -> 0
d : 331.0000, 3 -> 0
b : -322.0000, 3 -> 2
