a : -717.0000, 0 -> 1
b : 809.0000, 0 -> 4
c : 326.0000, 0 -> 4
a : -701.0000, 1 -> 1
b : -268.0000, 1 -> 0
c : -596.0000, 1 -> 2
a : 193.0000, 2 -> 6
b : -452.0000, 2 -> 0
c : -725.0000, 2 -> 5
a : 255.0000, 3 -> 7
b : 675.0000, 3 -> 3
c : 843.0000, 3 -> 7
a : 805.0000, 4 -> 2
b : 211.0000, 4 -> 3
c : -274.0000, 4 -> 7
a : -450.0000, 5 -> 7
b : -44.0000, 5 -> 0
c : 493.0000, 5 -> 2
a : -146.0000, 6 -> 4
b : -646.0000, 6 -> 0
c : 502.0000, 6 -> 5
a : 83.0000, 7 -> 4
b : 462.0000, 7 -> 7
c : 161.0000, 7 -> 4
a : -475.0000, 0 -> 0
a : -474.0000, 1 -> 2
a : -132.0000, 2 -> 7
c : -879.0000, 3 -> 0
a : -235.0000, 4 -> 5
a : -370.0000, 5 -> 5
b : -913.0000, 6 -> 1
a : 392.0000, 7 -> 6
