a : -974.0000, 0 -> 1
b : -861.0000, 0 -> 2
c : -516.0000, 0 -> 2
d : -815.0000, 0 -> 0
a : 412.0000, 1 -> 7
b : -863.0000, 1 -> 0
c : 153.0000, 1 -> 5
d : -522.0000, 1 -> 1
a : -273.0000, 2 -> 5
b : 848.0000, 2 -> 5
c : 363.0000, 2 -> 3
d : -172.0000, 2 -> 4
a : -701.0000, 3 -> 3
b : 526.0000, 3 -> 6
c : 393.0000, 3 -> 7
d : -129.0000, 3 -> 6
a : 264.0000, 4 -> 3
b : 993.0000, 4 -> 1
c : -54.0000, 4 -> 2
d : 351.0000, 4 -> 2
a : 67.0000, 5 -> 4
b : 305.0000, 5 -> 3
c : -418.0000, 5 -> 6
d : -21.0000, 5 -> 0
a : 59.0000, 6 -> 3
b : -712.0000, 6 -> 3
c : -286.0000, 6 -> 4
d : -127.0000, 6 -> 5
a : -969.0000, 7 -> 1
b : -716.0000, 7 -> 0
c : 86.0000, 7 -> 7
d : -100.0000, 7 -> 6
a : 201.0000, 0 -> 2
c : -276.0000, 0 -> 4
b : 617.0000, 1 -> 2
c : 991.0000, 1 -> 6
d : 490.0000, 2 -> 6
d : -950.0000, 2 -> 1
a : 896.0000, 3 -> 1
d : 98.0000, 3 -> 1
a : 831.0000, 4 -> 4
d : -521.0000, 4 -> 5
a : -929.0000, 5 -> 7
d : 50.0000, 5 -> 6
c : 889.0000, 6 -> 2
a : 347.0000, 6 -> 1
a : 945.0000, 7 -> 2
c : -4.0000, 7 -> 1
