a : 512.0000, 0 -> 7
b : 710.0000, 0 -> 1
a : 95.0000, 1 -> 7
b : 652.0000, 1 -> 0
a : 931.0000, 2 -> 7
b : 404.0000, 2 -> 3
a : -665.0000, 3 -> 3
b : 243.0000, 3 -> 4
a : 462.0000, 4 -> 6
b : -812.0000, 4 -> 6
a : 297.0000, 5 -> 5
b : 138.0000, 5 -> 2
a : -163.0000, 6 -> 6
b : -391.0000, 6 -> 3
a : -203.0000, 7 -> 2
b : 220.0000, 7 -> 1
b : 651.0000, 0 -> 7
a : -328.0000, 1 -> 6
a : -141.0000, 2 -> 2
b : 71.0000, 3 -> 6
b : 893.0000, 4 -> 3
b : -948.0000, 5 -> 4
a : 406.0000, 6 -> 5
a : -669.0000, 7 -> 7
