a : 393.0000, 0 -> 6
b : 187.0000, 0 -> 5
a : 992.0000, 1 -> 6
b : -475.0000, 1 -> 3
a : -410.0000, 2 -> 1
b : 899.0000, 2 -> 1
a : 484.0000, 3 -> 1
b : -268.0000, 3 -> 3
a : -2.0000, 4 -> 4
b : 403.0000, 4 -> 2
a : 759.0000, 5 -> 7
b : 216.0000, 5 -> 5
a : 56.0000, 6 -> 7
b : -329.0000, 6 -> 3
a : -825.0000, 7 -> 6
b : -7.0000, 7 -> 6
b : 29.0000, 0 -> 3
a : 867.0000, 1 -> 7
a : -890.0000, 2 -> 3
a : -405.0000, 3 -> 7
a : 229.0000, 4 -> 5
b : 808.0000, 5 -> 1
b : -77.0000, 6 -> 4
b : 163.0000, 7 -> 2
