a : -200.0000, 0 -> 1
b : -617.0000, 0 -> 1
c : -799.0000, 0 -> 2
d : 838.0000, 0 -> 1
a : -272.0000, 1 -> 2
b : 230.0000, 1 -> 1
c : -459.0000, 1 -> 2
d : -653.0000, 1 -> 2
a : 108.0000, 2 -> 3
b : -643.0000, 2 -> 0
c : -25.0000, 2 -> 0
d : 511.0000, 2 -> 2
a : -855.0000, 3 -> 0
b : -749.0000, 3 -> 2
c : -131.0000, 3 -> 1
d : 429.0000, 3 -> 1
d : 109.0000, 0 -> 3
b : 128.0000, 0 -> 3
a : -796.0000, 1 -> 0
d : -799.0000, 1 -> 1
a : 693.0000, 2 -> 1
d : -730.0000, 2 -> 1
b : 334.0000, 3 -> 3
a : -655.0000, 3 -> 1
