a : 265.0000, 0 -> 2
b : 831.0000, 0 -> 0
c : -7.0000, 0 -> 0
d : -920.0000, 0 -> 1
a : 126.0000, 1 -> 1
b : -194.0000, 1 -> 2
c : 546.0000, 1 -> 0
d : -445.0000, 1 -> 0
a : -317.0000, 2 -> 1
b : -429.0000, 2 -> 3
c : 103.0000, 2 -> 3
d : -600.0000, 2 -> 0
a : 699.0000, 3 -> 2
b : -984.0000, 3 -> 0
c : -537.0000, 3 -> 0
d : -868.0000, 3 -> 1
b : -810.0000, 0 -> 3
c : 205.0000, 0 -> 2
b : 635.0000, 1 -> 3
c : -131.0000, 1 -> 3
a : -191.0000, 2 -> 3
a : -774.0000, 2 -> 0
d : -998.0000, 3 -> 0
c : -993.0000, 3 -> 3
