a : -317.0000, 0 -> 2
b : -112.0000, 0 -> 3
c : -271.0000, 0 -> 2
d : -564.0000, 0 -> 5
a : -604.0000, 1 -> 6
b : -60.0000, 1 -> 5
c : 579.0000, 1 -> 2
d : 991.0000, 1 -> 4
a : 701.0000, 2 -> 5
b : -127.0000, 2 -> 4
c : 531.0000, 2 -> 1
d : -290.0000, 2 -> 4
a : 765.0000, 3 -> 6
b : -727.0000, 3 -> 6
c : -999.0000, 3 -> 7
d : 577.0000, 3 -> 0
a : -975.0000, 4 -> 1
b : -377.0000, 4 -> 5
c : -343.0000, 4 -> 7
d : -137.0000, 4 -> 0
a : -913.0000, 5 -> 2
b : -317.0000, 5 -> 6
c : 830.0000, 5 -> 0
d : 643.0000, 5 -> 1
a : 662.0000, 6 -> 4
b : -103.0000, 6 -> 1
c : 430.0000, 6 -> 6
d : 312.0000, 6 -> 7
a : -533.0000, 7 -> 6
b : -638.0000, 7 -> 2
c : 910.0000, 7 -> 3
d : 231.0000, 7 -> 4
c : -341.0000, 0 -> 4
d : -381.0000, 0 -> 2
b : 413.0000, 1 -> 0
d : 374.0000, 1 -> 3
a : -4.0000, 2 -> 0
b : -362.0000, 2 -> 3
c : -149.0000, 3 -> 2
a : -830.0000, 3 -> 1
d : 679.0000, 4 -> 3
c : 784.0000, 4 -> 4
c : -653.0000, 5 -> 7
a : -595.0000, 5 -> 1
b : -320.0000, 6 -> 2
a : -278.0000, 6 -> 3
d : -130.0000, 7 -> 6
d : -126.0000, 7 -> 0
