a : -229.0000, 0 -> 4
b : 817.0000, 0 -> 0
c : -630.0000, 0 -> 3
d : -968.0000, 0 -> 0
a : 909.0000, 1 -> 4
b : 376.0000, 1 -> 3
c : 996.0000, 1 -> 4
d : -211.0000, 1 -> 2
a : 354.0000, 2 -> 3
b : 688.0000, 2 -> 1
c : -463.0000, 2 -> 3
d : 225.0000, 2 -> 0
a : -482.0000, 3 -> 1
b : -976.0000, 3 -> 2
c : -828.0000, 3 -> 0
d : -874.0000, 3 -> 2
a : -839.0000, 4 -> 4
b : -988.0000, 4 -> 0
c : 81.0000, 4 -> 1
d : -931.0000, 4 -> 0
b : 754.0000, 0 -> 3
a : 484.0000, 0 -> 0
d : -379.0000, 1 -> 1
b : 809.0000, 1 -> 2
d : 118.0000, 2 -> 2
a : 149.0000, 2 -> 0
c : -557.0000, 3 -> 3
b : -340.0000, 3 -> 3
a : 518.0000, 4 -> 2
a : 348.0000, 4 -> 3
