a : 366.0000, 0 -> 2
b : 766.0000, 0 -> 0
c : 559.0000, 0 -> 1
d : 196.0000, 0 -> 2
a : 457.0000, 1 -> 0
b : -359.0000, 1 -> 1
c : 793.0000, 1 -> 1
d : 853.0000, 1 -> 3
a : -78.0000, 2 -> 0
b : 807.0000, 2 -> 1
c : -763.0000, 2 -> 3
d : -434.0000, 2 -> 3
a : -778.0000, 3 -> 0
b : -923.0000, 3 -> 0
c : -606.0000, 3 -> 3
d : -976.0000, 3 -> 2
a : -615.0000, 0 -> 0
a : 616.0000, 0 -> 3
b : -186.0000, 1 -> 2
c : -894.0000, 1 -> 0
d : 619.0000, 2 -> 1
a : 485.0000, 2 -> 3
c : 502.0000, 3 -> 1
a : -860.0000, 3 -> 3
