a : -717.0000, 0 -> 6
b : -660.0000, 0 -> 0
c : 609.0000, 0 -> 2
a : 367.0000, 1 -> 6
b : -109.0000, 1 -> 5
c : -81.0000, 1 -> 6
a : 563.0000, 2 -> 3
b : -590.0000, 2 -> 5
c : -989.0000, 2 -> 3
a : -180.0000, 3 -> 5
b : -950.0000, 3 -> 4
c : 535.0000, 3 -> 6
a : 226.0000, 4 -> 2
b : 630.0000, 4 -> 0
c : 895.0000, 4 -> 3
a : 435.0000, 5 -> 6
b : -956.0000, 5 -> 3
c : 449.0000, 5 -> 1
a : -26.0000, 6 -> 0
b : -125.0000, 6 -> 0
c : -624.0000, 6 -> 6
b : 659.0000, 0 -> 5
a : 231.0000, 1 -> 5
a : 441.0000, 2 -> 6
b : -164.0000, 3 -> 6
b : -46.0000, 4 -> 1
c : -844.0000, 5 -> 6
b : 111.0000, 6 -> 4
