a : 530.0000, 0 -> 5
b : -517.0000, 0 -> 6
c : 367.0000, 0 -> 6
a : 201.0000, 1 -> 6
b : -843.0000, 1 -> 3
c : 568.0000, 1 -> 2
a : 602.0000, 2 -> 4
b : -437.0000, 2 -> 1
c : 451.0000, 2 -> 6
a : -84.0000, 3 -> 4
b : -397.0000, 3 -> 6
c : 308.0000, 3 -> 1
a : 84.0000, 4 -> 6
b : 257.0000, 4 -> 4
c : 208.0000, 4 -> 2
a : 553.0000, 5 -> 6
b : -953.0000, 5 -> 6
c : -86.0000, 5 -> 2
a : 861.0000, 6 -> 6
b : -373.0000, 6 -> 2
c : 888.0000, 6 -> 4
a : -7.0000, 0 -> 4
a : 920.0000, 1 -> 0
c : 32.0000, 2 -> 1
c : 68.0000, 3 -> 2
b : 496.0000, 4 -> 0
a : 645.0000, 5 -> 1
c : -572.0000, 6 -> 3
