a : 591.0000, 0 -> 0
b : 81.0000, 0 -> 1
c : 232.0000, 0 -> 5
a : 843.0000, 1 -> 1
b : 427.0000, 1 -> 2
c : -124.0000, 1 -> 2
a : 915.0000, 2 -> 0
b : -661.0000, 2 -> 6
c : 998.0000, 2 -> 1
a : 563.0000, 3 -> 1
b : 412.0000, 3 -> 1
c : 810.0000, 3 -> 6
a : 666.0000, 4 -> 2
b : 766.0000, 4 -> 4
c : -398.0000, 4 -> 0
a : 201.0000, 5 -> 4
b : -678.0000, 5 -> 1
c : -756.0000, 5 -> 1
a : -70.0000, 6 -> 3
b : -393.0000, 6 -> 4
c : 571.0000, 6 -> 2
c : -204.0000, 0 -> 4
b : 311.0000, 1 -> 1
a : -163.0000, 2 -> 5
b : 261.0000, 3 -> 4
b : -312.0000, 4 -> 3
b : 426.0000, 5 -> 5
b : -887.0000, 6 -> 0
