a : -801.0000, 0 -> 6
b : -170.0000, 0 -> 4
a : -870.0000, 1 -> 5
b : -175.0000, 1 -> 0
a : 77.0000, 2 -> 7
b : 727.0000, 2 -> 7
a : -543.0000, 3 -> 5
b : -758.0000, 3 -> 3
a : -312.0000, 4 -> 0
b : -416.0000, 4 -> 1
a : 586.0000, 5 -> 0
b : -85.0000, 5 -> 2
a : -502.0000, 6 -> 4
b : 923.0000, 6 -> 4
a : 956.0000, 7 -> 5
b : 781.0000, 7 -> 6
b : 826.0000, 0 -> 1
a : 312.0000, 1 -> 3
a : -28.0000, 2 -> 4
a : 584.0000, 3 -> 0
a : 549.0000, 4 -> 3
b : -585.0000, 5 -> 5
a : -277.0000, 6 -> 0
a : -802.0000, 7 -> 7
