a : -23.0000, 0 -> 7
b : -197.0000, 0 -> 2
c : 244.0000, 0 -> 0
d : -744.0000, 0 -> 1
a : 960.0000, 1 -> 4
b : -715.0000, 1 -> 6
c : -213.0000, 1 -> 3
d : -567.0000, 1 -> 4
a : 162.0000, 2 -> 2
b : 638.0000, 2 -> 7
c : -519.0000, 2 -> 3
d : 88.0000, 2 -> 0
a : 184.0000, 3 -> 0
b : -574.0000, 3 -> 6
c : -20.0000, 3 -> 4
d : -914.0000, 3 -> 2
a : 482.0000, 4 -> 4
b : 603.0000, 4 -> 4
c : 732.0000, 4 -> 5
d : 675.0000, 4 -> 0
a : 139.0000, 5 -> 4
b : 986.0000, 5 -> 0
c : -460.0000, 5 -> 2
d : -928.0000, 5 -> 2
a : -952.0000, 6 -> 5
b : 629.0000, 6 -> 5
c : -131.0000, 6 -> 1
d : -711.0000, 6 -> 5
a : -384.0000, 7 -> 3
b : -175.0000, 7 -> 3
c : -440.0000, 7 -> 7
d : -736.0000, 7 -> 5
c : 508.0000, 0 -> 2
c : -212.0000, 0 -> 7
d : 47.0000, 1 -> 7
d : 408.0000, 1 -> 0
b : -308.0000, 2 -> 1
d : 792.0000, 2 -> 6
d : 582.0000, 3 -> 6
b : -11.0000, 3 -> 5
b : 159.0000, 4 -> 6
c : -265.0000, 4 -> 7
d : 345.0000, 5 -> 7
c : 583.0000, 5 -> 4
b : -120.0000, 6 -> 2
c : 461.0000, 6 -> 4
c : 362.0000, 7 -> 4
d : 660.0000, 7 -> 7
