a : 933.0000, 0 -> 4
b : -495.0000, 0 -> 0
c : -345.0000, 0 -> 0
d : 120.0000, 0 -> 4
a : -762.0000, 1 -> 0
b : -767.0000, 1 -> 0
c : 304.0000, 1 -> 1
d : -155.0000, 1 -> 4
a : 20.0000, 2 -> 3
b : 207.0000, 2 -> 0
c : -695.0000, 2 -> 4
d : 465.0000, 2 -> 0
a : -781.0000, 3 -> 0
b : 251.0000, 3 -> 5
c : 124.0000, 3 -> 5
d : 117.0000, 3 -> 2
a : 435.0000, 4 -> 0
b : -478.0000, 4 -> 5
c : 268.0000, 4 -> 5
d : -325.0000, 4 -> 5
a : -526.0000, 5 -> 3
b : -960.0000, 5 -> 3
c : 917.0000, 5 -> 3
d : -235.0000, 5 -> 2
d : -501.0000, 0 -> 5
c : 70.0000, 0 -> 1
c : 357.0000, 1 -> 5
a : 216.0000, 1 -> 3
a : 739.0000, 2 -> 4
c : 111.0000, 2 -> 3
a : 622.0000, 3 -> 1
d : 605.0000, 3 -> 0
a : -7.0000, 4 -> 2
d : 123.0000, 4 -> 0
c : -58.0000, 5 -> 4
d : -782.0000, 5 -> 3
