a : 121.0000, 0 -> 3
b : 829.0000, 0 -> 3
c : 496.0000, 0 -> 3
d : -794.0000, 0 -> 0
a : 456.0000, 1 -> 5
b : -271.0000, 1 -> 1
c : -950.0000, 1 -> 1
d : 313.0000, 1 -> 3
a : -6.0000, 2 -> 1
b : -261.0000, 2 -> 1
c : -590.0000, 2 -> 0
d : 925.0000, 2 -> 0
a : 489.0000, 3 -> 1
b : -119.0000, 3 -> 1
c : -329.0000, 3 -> 2
d : -409.0000, 3 -> 0
a : -705.0000, 4 -> 2
b : 136.0000, 4 -> 1
c : -8.0000, 4 -> 1
d : -741.0000, 4 -> 5
a : -673.0000, 5 -> 1
b : -994.0000, 5 -> 3
c : -144.0000, 5 -> 2
d : 57.0000, 5 -> 3
d : 131.0000, 0 -> 2
c : -929.0000, 0 -> 2
b : -883.0000, 1 -> 4
d : -196.0000, 1 -> 1
d : 583.0000, 2 -> 2
d : 565.0000, 2 -> 5
b : 960.0000, 3 -> 2
b : 448.0000, 3 -> 3
b : 645.0000, 4 -> 4
a : 649.0000, 4 -> 5
b : -842.0000, 5 -> 5
a : 915.0000, 5 -> 2
