a : -818.0000, 0 -> 3
b : 960.0000, 0 -> 2
c : 669.0000, 0 -> 4
d : 931.0000, 0 -> 1
a : 667.0000, 1 -> 2
b : 131.0000, 1 -> 0
c : 802.0000, 1 -> 2
d : 883.0000, 1 -> 4
a : -761.0000, 2 -> 4
b : -921.0000, 2 -> 4
c : 650.0000, 2 -> 0
d : -761.0000, 2 -> 6
a : 110.0000, 3 -> 3
b : -470.0000, 3 -> 1
c : -57.0000, 3 -> 5
d : 739.0000, 3 -> 1
a : 899.0000, 4 -> 6
b : 525.0000, 4 -> 5
c : -824.0000, 4 -> 4
d : -280.0000, 4 -> 5
a : 756.0000, 5 -> 2
b : -550.0000, 5 -> 1
c : 134.0000, 5 -> 5
d : 162.0000, 5 -> 6
a : -479.0000, 6 -> 6
b : -660.0000, 6 -> 1
c : 797.0000, 6 -> 6
d : -98.0000, 6 -> 1
b : 879.0000, 0 -> 3
c : 111.0000, 0 -> 0
b : -13.0000, 1 -> 5
d : -903.0000, 1 -> 2
a : -875.0000, 2 -> 1
c : -391.0000, 2 -> 6
a : 899.0000, 3 -> 0
d : -891.0000, 3 -> 2
d : 875.0000, 4 -> 3
c : -944.0000, 4 -> 5
a : -877.0000, 5 -> 0
c : 145.0000, 5 -> 0
a : 264.0000, 6 -> 4
d : -811.0000, 6 -> 0
