a : 618.0000, 0 -> 1
b : 374.0000, 0 -> 1
c : 435.0000, 0 -> 6
d : 912.0000, 0 -> 1
a : -141.0000, 1 -> 5
b : 555.0000, 1 -> 6
c : 129.0000, 1 -> 2
d : 380.0000, 1 -> 4
a : 471.0000, 2 -> 1
b : 73.0000, 2 -> 3
c : -883.0000, 2 -> 1
d : 601.0000, 2 -> 6
a : -955.0000, 3 -> 6
b : 285.0000, 3 -> 0
c : -905.0000, 3 -> 2
d : 911.0000, 3 -> 6
a : -385.0000, 4 -> 1
b : 559.0000, 4 -> 0
c : 741.0000, 4 -> 1
d : 589.0000, 4 -> 1
a : 637.0000, 5 -> 4
b : -271.0000, 5 -> 6
c : 73.0000, 5 -> 4
d : -120.0000, 5 -> 1
a : -67.0000, 6 -> 3
b : 787.0000, 6 -> 6
c : -246.0000, 6 -> 0
d : 640.0000, 6 -> 2
c : 377.0000, 0 -> 3
c : 725.0000, 0 -> 2
c : -617.0000, 1 -> 4
a : 1.0000, 1 -> 4
c : -285.0000, 2 -> 6
b : -439.0000, 2 -> 5
b : -869.0000, 3 -> 3
d : 691.0000, 3 -> 0
d : 587.0000, 4 -> 3
a : 575.0000, 4 -> 6
c : 37.0000, 5 -> 0
b : 468.0000, 5 -> 0
d : 17.0000, 6 -> 6
c : -681.0000, 6 -> 1
