a : -457.0000, 0 -> 4
b : -69.0000, 0 -> 0
c : -721.0000, 0 -> 3
d : -536.0000, 0 -> 3
a : -522.0000, 1 -> 1
b : -218.0000, 1 -> 0
c : -700.0000, 1 -> 1
d : -951.0000, 1 -> 4
a : 440.0000, 2 -> 2
b : -247.0000, 2 -> 4
c : -656.0000, 2 -> 3
d : -800.0000, 2 -> 4
a : 29.0000, 3 -> 1
b : -449.0000, 3 -> 2
c : 686.0000, 3 -> 4
d : -989.0000, 3 -> 3
a : 863.0000, 4 -> 4
b : -769.0000, 4 -> 1
c : 396.0000, 4 -> 2
d : -169.0000, 4 -> 2
b : -382.0000, 0 -> 1
d : -106.0000, 0 -> 1
b : -218.0000, 1 -> 3
a : -964.0000, 1 -> 4
b : -994.0000, 2 -> 3
b : -593.0000, 2 -> 0
b : 834.0000, 3 -> 0
c : -248.0000, 3 -> 1
d : -724.0000, 4 -> 0
d : -957.0000, 4 -> 1
