a : -155.0000, 0 -> 1
b : 867.0000, 0 -> 5
c : 84.0000, 0 -> 5
a : -232.0000, 1 -> 0
b : 870.0000, 1 -> 6
c : 622.0000, 1 -> 6
a : -858.0000, 2 -> 0
b : 318.0000, 2 -> 2
c : -891.0000, 2 -> 7
a : 888.0000, 3 -> 3
b : 550.0000, 3 -> 1
c : -942.0000, 3 -> 0
a : -538.0000, 4 -> 6
b : 300.0000, 4 -> 6
c : 365.0000, 4 -> 2
a : 628.0000, 5 -> 0
b : 978.0000, 5 -> 7
c : 815.0000, 5 -> 4
a : 733.0000, 6 -> 3
b : -630.0000, 6 -> 2
c : 96.0000, 6 -> 2
a : 474.0000, 7 -> 6
b : 825.0000, 7 -> 4
c : 357.0000, 7 -> 5
b : 717.0000, 0 -> 6
a : 504.0000, 1 -> 1
a : -874.0000, 2 -> 3
b : -448.0000, 3 -> 0
a : 649.0000, 4 -> 5
c : 437.0000, 5 -> 5
b : 579.0000, 6 -> 0
c : -317.0000, 7 -> 0
